"name","est","target"
"RPS17P1",1,NA
"RPS17P11",0,NA
"RPS17P13",0,NA
"RPS17P14",0,NA
"RPS17P15",0,NA
"RPS17P17",0,NA
"RPS17P2",0,NA
"RPS17P5",0,NA
"RPS17P8",0,NA
"RPS18",83335.47356,162400
"RPS18P1",0,NA
"RPS18P12",5.0351,NA
"RPS18P13",0,NA
"RPS18P6",1.00008,NA
"RPS18P9",92.8255,NA
"RPS19",29415.0239,55950
"RPS19BP1",2340.07905,4552
"RPS19P1",1.00186,NA
"RPS19P3",19.0176,NA
"RPS19P6",0,NA
"RPS19P7",0,NA
"RPS2",73738.60211,144160
"RPS20",28667.5452,55381
"RPS20P1",0,NA
"RPS20P10",2.00867,NA
"RPS20P14",2.05312,NA
"RPS20P15",0,NA
"RPS20P2",0,NA
"RPS20P20",3,NA
"RPS20P21",0,NA
"RPS20P22",36.40747,NA
"RPS20P23",0,NA
"RPS20P24",0,NA
"RPS20P25",0,NA
"RPS20P31",0,NA
"RPS20P32",0,NA
"RPS20P33",9,NA
"RPS20P4",1,NA
"RPS20P5",0,NA
"RPS21",9728.9223,17740
"RPS21P1",1.271162,NA
"RPS21P4",23.0763,NA
"RPS21P8",0,NA
"RPS23",30084.2599,59711
"RPS23P1",0,NA
"RPS23P10",4.39877,NA
"RPS23P2",0,NA
"RPS23P3",0,NA
"RPS23P4",0,NA
"RPS23P5",0,NA
"RPS23P6",5,NA
"RPS23P7",0,NA
"RPS23P8",12.7491,NA
"RPS23P9",5.60123,NA
"RPS24",78137.38494,146557
"RPS24P1",0,NA
"RPS24P12",1,NA
"RPS24P13",0,NA
"RPS24P14",0,NA
"RPS24P16",0,NA
"RPS24P17",1.00171,NA
"RPS24P18",1,NA
"RPS24P6",1,NA
"RPS24P7",0,NA
"RPS24P8",31.2694,NA
"RPS25",26983.6762,52635
"RPS25P9",1,NA
"RPS26",10367.987,20733
"RPS26P11",0,3057
"RPS26P13",1.02964,NA
"RPS26P15",2.9004,NA
"RPS26P2",0,NA
"RPS26P21",2,NA
"RPS26P24",0,NA
"RPS26P28",2.09973,NA
"RPS26P3",1.499758,NA
"RPS26P30",0,NA
"RPS26P31",7.33287,NA
"RPS26P34",0,NA
"RPS26P35",0,NA
"RPS26P38",1.01153,NA
"RPS26P39",2.11867,NA
"RPS26P4",0,NA
"RPS26P40",0,NA
"RPS26P41",0,NA
"RPS26P42",0,NA
"RPS26P43",0,NA
"RPS26P45",3,NA
"RPS26P47",2.06585,NA
"RPS26P48",0,NA
"RPS26P49",2,NA
"RPS26P5",0,NA
"RPS26P52",0,NA
"RPS26P54",1.00087,NA
"RPS26P55",0,NA
"RPS26P56",1,NA
"RPS26P6",0,NA
"RPS26P8",3.03342,NA
"RPS27",26735.8629,53084
"RPS27A",20072.86386,38810
"RPS27AP1",0,NA
"RPS27AP10",0,NA
"RPS27AP11",3.07888,NA
"RPS27AP12",2.00439,NA
"RPS27AP13",0,NA
"RPS27AP14",0,NA
"RPS27AP15",0,NA
"RPS27AP16",14.88486,NA
"RPS27AP17",0,NA
"RPS27AP18",0,NA
"RPS27AP19",0,NA
"RPS27AP2",0,NA
"RPS27AP3",0,NA
"RPS27AP6",1.00079,NA
"RPS27AP7",0,NA
"RPS27AP8",0,NA
"RPS27AP9",0,NA
"RPS27L",2539.53972,4503
"RPS27P1",0,NA
"RPS27P12",0,NA
"RPS27P14",1.000146,NA
"RPS27P15",2.00149,NA
"RPS27P16",0,NA
"RPS27P18",0,NA
"RPS27P20",0,NA
"RPS27P21",0,NA
"RPS27P22",0,NA
"RPS27P23",1.0003,NA
"RPS27P25",37,NA
"RPS27P26",0,NA
"RPS27P27",0,NA
"RPS27P29",0,NA
"RPS27P5",0,NA
"RPS28",8599.0019,20332
"RPS28P1",0,NA
"RPS28P7",1948.45,NA
"RPS28P8",0,NA
"RPS29",14404.45983,28243
"RPS29P1",0,NA
"RPS29P10",1,NA
"RPS29P11",0,NA
"RPS29P12",0,NA
"RPS29P13",0,NA
"RPS29P14",0,NA
"RPS29P15",0,NA
"RPS29P16",1.00504,NA
"RPS29P17",2.00059,NA
"RPS29P19",0,NA
"RPS29P2",0,NA
"RPS29P20",0,NA
"RPS29P21",0,NA
"RPS29P22",0,NA
"RPS29P23",0,NA
"RPS29P24",0,NA
"RPS29P25",0,NA
"RPS29P26",0,NA
"RPS29P27",0,NA
"RPS29P28",0,NA
"RPS29P29",0,NA
"RPS29P3",0,NA
"RPS29P30",0,NA
"RPS29P31",0,NA
"RPS29P32",0,NA
"RPS29P33",0,NA
"RPS29P4",0,NA
"RPS29P5",5.09205,NA
"RPS29P6",1,NA
"RPS29P7",0,NA
"RPS29P8",0,NA
"RPS29P9",0,NA
"RPS2P1",0,NA
"RPS2P2",0.926944,NA
"RPS2P24",0,NA
"RPS2P25",2,NA
"RPS2P28",5.19139,NA
"RPS2P32",19.0033,43
"RPS2P35",9.71448,NA
"RPS2P36",0,NA
"RPS2P39",1,NA
"RPS2P4",12.483,NA
"RPS2P41",0,NA
"RPS2P44",0,NA
"RPS2P45",13.3173,NA
"RPS2P46",227.732,NA
"RPS2P48",6.04962,NA
"RPS2P5",2120.1,NA
"RPS2P52",2.00002,NA
"RPS2P55",24.9664,NA
"RPS2P6",0,NA
"RPS2P7",17.0913,NA
"RPS3",37402.356042,69058
"RPS3A",39877.50876,79809
"RPS3AP1",0,NA
"RPS3AP12",2.00134,NA
"RPS3AP14",1.5023,NA
"RPS3AP15",0,NA
"RPS3AP17",0,NA
"RPS3AP2",0,NA
"RPS3AP22",0,NA
"RPS3AP23",0,NA
"RPS3AP24",0,NA
"RPS3AP25",0,NA
"RPS3AP26",28.4344,NA
"RPS3AP29",1.00068,NA
"RPS3AP3",0,NA
"RPS3AP30",0,NA
"RPS3AP32",0,NA
"RPS3AP33",0,NA
"RPS3AP34",2.00864,NA
"RPS3AP35",0,NA
"RPS3AP36",3.0029,NA
"RPS3AP37",1,NA
"RPS3AP38",0,NA
"RPS3AP39",4.0016,NA
"RPS3AP4",0,NA
"RPS3AP40",2.00193,NA
"RPS3AP41",0,NA
"RPS3AP42",0,NA
"RPS3AP43",0,NA
"RPS3AP44",4.04307,NA
"RPS3AP46",0,NA
"RPS3AP47",16.5742,NA
"RPS3AP49",4.0253,NA
"RPS3AP5",11.7154,NA
"RPS3AP50",0,NA
"RPS3AP52",0,NA
"RPS3AP53",3.0056,NA
"RPS3AP54",4,NA
"RPS3AP6",20.4909,NA
"RPS3AP9",0,NA
"RPS3P1",0,NA
"RPS3P2",4,NA
"RPS3P6",2.00416,NA
"RPS3P7",2.00006,NA
"RPS4X",90704.7743,177384
"RPS4XP1",5.27016,NA
"RPS4XP10",0,NA
"RPS4XP11",2.04559,NA
"RPS4XP12",0,NA
"RPS4XP13",2.16414,NA
"RPS4XP14",4.143,NA
"RPS4XP15",0,NA
"RPS4XP16",52.9942,NA
"RPS4XP17",4.00576,NA
"RPS4XP18",2,NA
"RPS4XP19",0,NA
"RPS4XP2",4.00824,NA
"RPS4XP20",1.00084,NA
"RPS4XP21",0,NA
"RPS4XP22",1.03637,NA
"RPS4XP23",1,NA
"RPS4XP3",0,NA
"RPS4XP4",0,NA
"RPS4XP5",10,NA
"RPS4XP6",11.961,NA
"RPS4XP7",1.11446,NA
"RPS4XP8",1.00014,NA
"RPS4XP9",0,NA
"RPS4Y1",3,8
"RPS4Y2",0,0
"RPS5",16077.60957,30746
"RPS5P2",5,NA
"RPS5P3",2,NA
"RPS5P7",0,NA
"RPS6",93878.8194,182008
"RPS6KA1",2678.999722,5175
"RPS6KA2",1626.9975,3162
"RPS6KA3",1394.981563,3014
"RPS6KA4",1589.99944,2980
"RPS6KA5",1211.53245,871
"RPS6KA6",65.412,6
"RPS6KB1",1762.04818,3358
"RPS6KB2",3400.85995,6029
"RPS6KC1",1550.99974,2681
"RPS6KL1",670.66447,1204
"RPS6P12",0,NA
"RPS6P14",0,NA
"RPS6P15",0,NA
"RPS6P16",0,NA
"RPS6P2",0,NA
"RPS6P20",9.41887,NA
"RPS6P21",0,NA
"RPS6P22",1.312112,NA
"RPS6P23",0,NA
"RPS6P25",8.04262,NA
"RPS6P4",0,NA
"RPS6P7",0,NA
"RPS6P8",0,NA
"RPS7",31448.5922,62128
"RPS7P1",63.3754,NA
"RPS7P10",9.51386,NA
"RPS7P11",49.0554,NA
"RPS7P12",1.00004,NA
"RPS7P13",0,NA
"RPS7P14",0,NA
"RPS7P15",0,NA
"RPS7P2",0,NA
"RPS7P3",5.11935,NA
"RPS7P4",5.09917,NA
"RPS7P5",0,NA
"RPS7P6",0,NA
"RPS7P7",0,NA
"RPS7P8",0,NA
"RPS7P9",0,NA
"RPS8",40111.8225,77319
"RPS8P10",0.333262,NA
"RPS8P3",0,NA
"RPS8P4",0,NA
"RPS8P6",0,NA
"RPS9",27515.5943152,52125
"RPS9P1",155.179,NA
"RPSA",30451.74781,55740
"RPSAP1",0,NA
"RPSAP10",0,NA
"RPSAP11",4.02935,NA
"RPSAP12",5.68202,NA
"RPSAP13",0,NA
"RPSAP14",16.9834,NA
"RPSAP15",6.91306,NA
"RPSAP16",0,NA
"RPSAP17",6.54603,NA
"RPSAP18",6.63679,NA
"RPSAP19",3.88646,NA
"RPSAP2",0,NA
"RPSAP20",1,NA
"RPSAP21",2.00117,NA
"RPSAP22",0,NA
"RPSAP23",0,NA
"RPSAP24",0,NA
"RPSAP25",0,NA
"RPSAP26",0,NA
"RPSAP27",0,NA
"RPSAP28",0,NA
"RPSAP29",0,NA
"RPSAP3",0,NA
"RPSAP31",2.00193,NA
"RPSAP32",0,NA
"RPSAP33",0,NA
"RPSAP34",0,NA
"RPSAP35",0,NA
"RPSAP36",21.5207,NA
"RPSAP37",0,NA
"RPSAP38",1,NA
"RPSAP39",0,NA
"RPSAP4",0,NA
"RPSAP40",0,NA
"RPSAP41",12,NA
"RPSAP42",0,NA
"RPSAP43",4.00158,NA
"RPSAP44",0,NA
"RPSAP45",0,NA
"RPSAP46",0,NA
"RPSAP47",5.46429,NA
"RPSAP48",5.16056,NA
"RPSAP49",1.01068,NA
"RPSAP5",3.01379,NA
"RPSAP50",0,NA
"RPSAP51",1,NA
"RPSAP52",13.002,24
"RPSAP53",64.1949,NA
"RPSAP54",9.99783,NA
"RPSAP55",0,NA
"RPSAP57",0,NA
"RPSAP58",19.3104,9284
"RPSAP59",0,NA
"RPSAP6",3.00252,NA
"RPSAP60",0,NA
"RPSAP61",3.21735,NA
"RPSAP62",0,NA
"RPSAP63",4.00799,NA
"RPSAP64",0,NA
"RPSAP65",0,NA
"RPSAP66",1,NA
"RPSAP67",0,NA
"RPSAP68",0,NA
"RPSAP69",46.04734,NA
"RPSAP7",0,NA
"RPSAP70",6.42931,NA
"RPSAP71",0,NA
"RPSAP72",4,NA
"RPSAP73",1.00019,NA
"RPSAP74",1.00135,NA
"RPSAP75",2.00045,NA
"RPSAP76",0,NA
"RPSAP8",0,NA
"RPSAP9",33.6167,1258
"RPTN",0,0
"RPTOR",789.69313,1422
"RPUSD1",1889.00379,3463
"RPUSD2",621.9999,1117
"RPUSD3",1599.70471,3006
"RPUSD4",662.9227,1188
"RQCD1",NA,671
"RRAD",458,836
"RRAGA",5557,10931
"RRAGB",381.99979,690
"RRAGC",1240.43059,906
"RRAGD",369.9996,721
"RRAS",2129.00482,4174
"RRAS2",361.89567,682
"RRBP1",18218.80094,34085
"RREB1",2972.12182,3715
"RRH",4,4
"RRM1",2983.9965,5849
"RRM2",2200.15505,4147
"RRM2B",1664.05972,3248
"RRM2P2",1,NA
"RRM2P3",5.01238,NA
"RRM2P4",0,NA
"RRN3",3268.53338,6233
"RRN3P1",135.7316,165
"RRN3P2",NA,197
"RRN3P3",445.758,477
"RRNAD1",2495.5432,NA
"RRP1",1086.79695,1943
"RRP12",2576.6826931438,4854
"RRP15",1160.4426,2500
"RRP1B",1580,3035
"RRP36",2368.676,NA
"RRP7A",3027.13468,2578
"RRP7B",NA,1452
"RRP7BP",318.5704,NA
"RRP8",831.244710868,1322
"RRP9",956,1850
"RRS1",2002,3938
"RS1",0,7
"RSAD1",1683.99833,3188
"RSAD2",1568.61369,3141
"RSBN1",1204.0004,2312
"RSBN1L",1758.68962,1786
"RSC1A1",0,624
"RSF1",2062.21938,2068
"RSKR",153.23839,NA
"RSL1D1",8372.71359,17104
"RSL24D1",5012.98069,9831
"RSL24D1P1",0,NA
"RSL24D1P11",2.01298,NA
"RSL24D1P2",0,NA
"RSL24D1P3",1,NA
"RSL24D1P4",0,NA
"RSL24D1P5",0,NA
"RSL24D1P6",10,NA
"RSL24D1P8",1.00323,NA
"RSL24D1P9",0,NA
"RSPH1",5531.9599,10930
"RSPH10B",81.19813,NA
"RSPH10B2",21.69823,152
"RSPH14",142.7262,NA
"RSPH3",2175.9862,1811
"RSPH4A",1908.9996,3681
"RSPH6A",0,0
"RSPH9",3232.745,5211
"RSPO1",27.00339,54
"RSPO2",12.7126,10
"RSPO3",197.9854,363
"RSPO4",1.999995,3
"RSPRY1",1432.93002,677
"RSRC1",1691.47064,1434
"RSRC2",3633.22043,6372
"RSRP1",1290.815645928,NA
"RSU1",3807.916,7851
"RSU1P1",18.3997,NA
"RSU1P2",10.01091,NA
"RSU1P3",0,NA
"RTBDN",6.000004,54
"RTCA",1910.71857,NA
"RTCB",2308.9975,NA
"RTCD1",NA,3860
"RTDR1",NA,474
"RTEL1",933.54397,2339
"RTEL1-TNFRSF6B",448.8056,NA
"RTEL1P1",5.01916,NA
"RTF1",7592.84161,15003
"RTF2",9939.39585,NA
"RTKN",1821.00135,3314
"RTKN2",673.825,1364
"RTL1",0,0
"RTL10",911.2397,NA
"RTL3",14,NA
"RTL4",0,NA
"RTL5",874.0001,NA
"RTL6",755,NA
"RTL8A",2104.187,NA
"RTL8B",1516.2,NA
"RTL8C",3587.611,NA
"RTL9",4,NA
"RTN1",1066.99984,2048
"RTN2",881.15222,1627
"RTN3",9745.92757143089,18765
"RTN3P1",2.07586,NA
"RTN4",9146.27932068755,16952
"RTN4IP1",514.38918922,966
"RTN4R",218.0001,371
"RTN4RL1",633,1244
"RTN4RL2",360,246
"RTP1",0,2
"RTP2",0,0
"RTP3",0,0
"RTP4",826,1552
"RTP5",9,NA
"RTRAF",10134.4357,NA
"RTTN",699.28782,1017
"RUBCN",1364.70876,NA
"RUBCNL",198.27856,NA
"RUFY1",3540.8656,6692
"RUFY2",715.93702,1443
"RUFY3",1386.99347,2501
"RUFY4",50.00004,94
"RUNDC1",2025.41617,4364
"RUNDC2A",NA,252
"RUNDC2C",NA,2262
"RUNDC3A",67.95754,65
"RUNDC3B",288.5081817,549
"RUNX1",5999.72233,11671
"RUNX1T1",589.61262,230
"RUNX2",1642.001247,2997
"RUNX3",1098,2034
"RUSC1",4343.9962267,8158
"RUSC2",1401.001,2541
"RUVBL1",4380.81324,8263
"RUVBL2",14169.089629,26868
"RWDD1",4079.2844,7672
"RWDD2A",366.088,498
"RWDD2B",1406.7159,2612
"RWDD3",783.41238,1441
"RWDD4",1040.0003,NA
"RWDD4A",NA,1753
"RWDD4P1",0,NA
"RWDD4P2",0,NA
"RXFP1",29.00121,22
"RXFP2",4,4
"RXFP3",3,6
"RXFP4",33,43
"RXRA",3818.5302,7137
"RXRB",1668.962053666,3186
"RXRG",17.00001,31
"RXYLT1",975.96555,NA
"RYBP",3231.99844,6332
"RYK",3532.93705,6771
"RYKP1",15.0608,NA
"RYR1",110,208
"RYR2",93.0000477,182
"RYR3",86.4292948415,50
"S100A1",567.90882,1027
"S100A10",18866.0053,37223
"S100A11",81564.991,160743
"S100A11P1",7.00163,NA
"S100A11P2",0,NA
"S100A12",9,18
"S100A13",5640.0928,10930
"S100A14",15801.009,31047
"S100A15A",0,NA
"S100A16",22135.7926,42171
"S100A2",2991.99800127911,5834
"S100A3",50.00001,89
"S100A4",6305.0038,12109
"S100A5",10,13
"S100A6",60097.985,119574
"S100A7",414.746,797
"S100A7A",63.2544,137
"S100A7L2",0,1
"S100A7P1",0,NA
"S100A8",267.99998,534
"S100A9",1768,3433
"S100B",97.545,178
"S100G",0,0
"S100P",3227,6324
"S100PBP",837.60639,1622
"S100Z",2,3
"S1PR1",1162.0358,2223
"S1PR2",581.194,1280
"S1PR3",2336.00228008383,4001
"S1PR4",183,348
"S1PR5",101.792,194
"SAA1",1036.44812,1851
"SAA2",243.3321,595
"SAA2-SAA4",20.7702,NA
"SAA3P",0,0
"SAA4",9.7633,42
"SAAL1",412.000320072701,754
"SAC3D1",668.9999,1174
"SACM1L",2027.76746,3866
"SACS",565.00041041,1095
"SAE1",5195.22727,10007
"SAFB",4500.11177,8358
"SAFB2",2221.57698,3950
"SAG",220.35386,252
"SAGE1",0,0
"SAGE2P",0,NA
"SAGE3P",0,NA
"SAGE4P",0,NA
"SALL1",75.00003,150
"SALL1P1",0,NA
"SALL2",611.99974,1170
"SALL3",2,2
"SALL4",1599.6027,1330
"SALL4P1",0,NA
"SALL4P2",1,NA
"SALL4P5",4,NA
"SALL4P6",0,NA
"SALL4P7",19,NA
"SAMD1",3403,1676
"SAMD10",374.00001,684
"SAMD11",1259.47281,2541
"SAMD11P1",0,NA
"SAMD12",2128.23986,1787
"SAMD13",118.94741,224
"SAMD14",125.500100017863,152
"SAMD15",1030.6362,NA
"SAMD3",283.0258,546
"SAMD4A",446.10162,861
"SAMD4B",4690.7210434,5729
"SAMD5",93.0925,282
"SAMD7",0,5
"SAMD8",1360.36965,298
"SAMD9",1471.999,2882
"SAMD9L",3335.5389,6549
"SAMHD1",7521.05819,3949
"SAMM50",1098.31706,2098
"SAMM50P1",0,NA
"SAMSN1",813.99961,1563
"SAP130",1449.00300450791,2751
"SAP18",13829.0073,27290
"SAP18P1",0,NA
"SAP18P2",0,NA
"SAP18P3",1,NA
"SAP25",115,NA
"SAP30",443.9995,848
"SAP30BP",2830.99835,5122
"SAP30L",1572.99684,3107
"SAPCD1",58.84715,NA
"SAPCD2",1780,NA
"SAPCD2P1",0,NA
"SAPCD2P2",0,NA
"SAPCD2P3",0,NA
"SAPCD2P4",0,NA
"SAPS1",NA,11933
"SAPS2",NA,3234
"SAPS3",NA,9101
"SAR1A",5950.2132,10937
"SAR1AP1",0,NA
"SAR1AP2",0,NA
"SAR1AP3",0,NA
"SAR1AP4",0,NA
"SAR1B",4125.00061,4395
"SARAF",8059.0029404763,NA
"SARDH",129.17149,223
"SARM1",689.01798,1474
"SARNP",2884.3979,4434
"SARS",5138.9958,9664
"SARS2",675.481038,1275
"SART1",4925.97674,9519
"SART3",2296.996106,4521
"SASH1",1618.33813,3235
"SASH3",1259.99864,2437
"SASS6",764,1473
"SAT1",15716.00095,26889
"SAT2",900.999981,1706
"SATB1",737.17942479,1168
"SATB2",877.69661,1622
"SATL1",160.75365,270
"SAV1",2626.638,4549
"SAXO1",24.00003,NA
"SAXO2",1506.49944,NA
"SAYSD1",2015.0034,NA
"SBDS",3770.6911,5962
"SBDSP1",371.9068,2386
"SBF1",2152.99964,3923
"SBF1P1",0,0
"SBF2",869.51622,2052
"SBK1",1638.93,3222
"SBK2",27,45
"SBK3",0,NA
"SBNO1",2483.2500434944,1349
"SBNO2",3218.3758102,6001
"SBSN",4,8
"SBSPON",385.4428,NA
"SC4MOL",NA,2951
"SC5D",1254.34603072261,NA
"SC5DL",NA,2637
"SC65",NA,4332
"SCAF1",3710.59224,7204
"SCAF11",4505.56456,NA
"SCAF4",1981.00504,NA
"SCAF8",2610.20422,NA
"SCAI",388.88797,1493
"SCAMP1",2820.90526,5756
"SCAMP2",5611.0015,10770
"SCAMP3",2931.00036,5500
"SCAMP4",3357.42602,6507
"SCAMP5",795.010500370857,1497
"SCAND1",5458.65000198403,9121
"SCAND2",NA,1560
"SCAND2P",731.265831,NA
"SCAND3",NA,10
"SCAND3P1",1,NA
"SCAP",2320.43265,4184
"SCAPER",331.04199,611
"SCARA3",2476.995,4808
"SCARA5",227.99975,354
"SCARB1",2307.00047,4133
"SCARB2",11099.81258,21734
"SCARF1",526.216513,1240
"SCARF2",673.9994,1326
"SCARNA1",NA,0
"SCARNA10",NA,8
"SCARNA11",NA,0
"SCARNA12",NA,31
"SCARNA14",NA,0
"SCARNA15",NA,2
"SCARNA16",NA,12
"SCARNA17",NA,41
"SCARNA18",NA,0
"SCARNA2",NA,21
"SCARNA20",NA,0
"SCARNA21",NA,5
"SCARNA22",NA,0
"SCARNA23",NA,0
"SCARNA27",NA,0
"SCARNA3",NA,0
"SCARNA4",NA,2
"SCARNA5",NA,8
"SCARNA6",NA,8
"SCARNA7",NA,2
"SCARNA8",NA,9
"SCARNA9",NA,24
"SCARNA9L",NA,0
"SCART1",180.5867237264,NA
"SCCPDH",10119,19895
"SCD",39549,77907
"SCD5",1345.1846,2992
"SCDP1",0,NA
"SCEL",2.00000075,4
"SCFD1",3385.106611582,6230
"SCFD2",601,1132
"SCG2",66.99998,135
"SCG3",57.8944,106
"SCG5",405.0000265,743
"SCGB1A1",7474,13804
"SCGB1C1",0,0
"SCGB1C2",0,NA
"SCGB1D1",0,0
"SCGB1D2",874,1691
"SCGB1D4",1,1
"SCGB1D5P",0,NA
"SCGB2A1",365,707
"SCGB2A2",7254.001,13778
"SCGB2B2",45.0202,NA
"SCGB2B3P",3,NA
"SCGB3A1",13,24
"SCGB3A2",52.9731,4
"SCGBL",NA,7
"SCGN",18,36
"SCHIP1",120.0932,889
"SCIMP",293.8471,NA
"SCIN",463.47848,579
"SCLT1",500.35545445,1007
"SCLY",563.54783,1129
"SCMH1",1285.99979016919,2380
"SCML1",455.9999,833
"SCML2",33.66293,128
"SCML2P1",10,NA
"SCML2P2",0,NA
"SCML4",183.31524,319
"SCN10A",1.00000026,0
"SCN11A",129.43835,396
"SCN1A",74.33715,104
"SCN1B",576.65943,824
"SCN2A",32.1492567887415,53
"SCN2B",24.32382,72
"SCN3A",32.000052,52
"SCN3B",72.921134,120
"SCN4A",63,122
"SCN4B",449.99954,865
"SCN5A",9.99999561,22
"SCN7A",68.29481,20
"SCN8A",126.2592163031,84
"SCN9A",82.91342515,50
"SCNM1",2510.97527,4687
"SCNN1A",4285.08934,8021
"SCNN1B",948.00048,1819
"SCNN1D",47.999968,84
"SCNN1G",1222,2383
"SCO1",1087.15036,1284
"SCO2",850.9509,2205
"SCOC",2499.0016,4898
"SCOCP1",7,NA
"SCP2",5648.11039,11075
"SCP2D1",0,NA
"SCPEP1",3330.83690004598,6370
"SCRG1",38.34218,25
"SCRIB",5362.9975,9359
"SCRN1",2063.995556,3993
"SCRN2",1259.00005,2350
"SCRN3",695.890100207538,1109
"SCRT1",4,4
"SCRT2",0,0
"SCT",52,105
"SCTR",1.20162,0
"SCUBE1",123.50763,135
"SCUBE2",700.63045,1192
"SCUBE3",2577.2,1111
"SCX",51,NA
"SCXB",NA,17
"SCYGR1",0,NA
"SCYGR10",0,NA
"SCYGR2",0,NA
"SCYGR3",0,NA
"SCYGR4",7.70575,NA
"SCYGR5",0,NA
"SCYGR6",0,NA
"SCYGR7",0,NA
"SCYGR8",0,NA
"SCYL1",3707.0107,6660
"SCYL2",2315.88753,2821
"SCYL3",1580.6085,2051
"SDAD1",1560.92,2992
"SDAD1P1",78.3113,NA
"SDAD1P2",0,NA
"SDAD1P3",0,NA
"SDAD1P4",0,NA
"SDC1",32546.04458,60363
"SDC2",3351.002,6484
"SDC3",3652.0874,6923
"SDC4",26769,51595
"SDC4P",0,0
"SDCBP",5511.00203,10763
"SDCBP2",214.78459,389
"SDCBP2P1",0,NA
"SDCBPP1",0,NA
"SDCBPP2",0,NA
"SDCBPP3",0,NA
"SDCCAG1",NA,5095
"SDCCAG3",NA,2004
"SDCCAG8",1470.13388,2875
"SDE2",991.2,NA
"SDF2",1609.409154401,3075
"SDF2L1",1144,2232
"SDF4",5123.0022675,9655
"SDHA",5066.84495,9890
"SDHAF1",382,744
"SDHAF2",1616.7976,3570
"SDHAF3",143.99992,NA
"SDHAF4",303.913,NA
"SDHAP1",732.50768,828
"SDHAP2",161.4776,938
"SDHAP3",222.50346,361
"SDHB",2549.0032,4956
"SDHC",7387.5153,12902
"SDHCP1",0,NA
"SDHCP2",1.00686,NA
"SDHCP3",0,NA
"SDHCP4",0,NA
"SDHD",3883.35184,7643
"SDHDP1",0,NA
"SDHDP2",0,NA
"SDHDP6",8.76426,NA
"SDK1",250.0004,467
"SDK2",459.15591,902
"SDPR",NA,457
"SDR16C5",98.99994,186
"SDR16C6P",4.02897,NA
"SDR39U1",2372.7109,3536
"SDR42E1",150.4979,218
"SDR42E1P1",0,NA
"SDR42E1P2",0,NA
"SDR42E1P3",0,NA
"SDR42E1P4",0,NA
"SDR42E1P5",0,NA
"SDR42E2",1,NA
"SDR9C7",2,0
"SDS",655.78958,1227
"SDSL",419.08178,809
"SEBOX",0,18
"SEC1",NA,86
"SEC11A",4964.86158,9015
"SEC11B",0,NA
"SEC11C",1338.056389,2489
"SEC13",7182.00183,13804
"SEC13P1",0,NA
"SEC14L1",3001.64737,5692
"SEC14L1P1",35.1156,NA
"SEC14L2",585.081473983,1073
"SEC14L3",24.487150013505,74
"SEC14L4",20.1204,237
"SEC14L5",81.3886,204
"SEC14L6",61.1288,NA
"SEC16A",11558.00056,22111
"SEC16B",310.0006,585
"SEC1P",10.1668,NA
"SEC22A",1024.2588,1994
"SEC22B",7508.933,10887
"SEC22B2",5.75901,NA
"SEC22B3",0.000144934,NA
"SEC22B4P",197.944,NA
"SEC22C",2046.5948651508,2671
"SEC23A",2774.50445,5343
"SEC23B",2402.81327107003,4641
"SEC23IP",2915.1048,4695
"SEC24A",1338.3465,2566
"SEC24AP1",0,NA
"SEC24B",1158.05159,2231
"SEC24C",6184.998511,11662
"SEC24D",3734.43581,7312
"SEC31A",10967.6571300248,20768
"SEC31B",160.08147809388,4628
"SEC61A1",12607.56245,23939
"SEC61A2",337.87036,611
"SEC61B",4986.99853,9741
"SEC61G",2657.55243,5158
"SEC62",9893.94835,19461
"SEC63",7034.64514,13656
"SEC63P1",4.39312,NA
"SEC63P2",0,NA
"SECISBP2",1642.32231,2912
"SECISBP2L",1908.96295,3399
"SECTM1",2460.00415,4604
"SEH1L",2461.16508,4577
"SEL1L",8551.99935,16249
"SEL1L2",3.0000020703,3
"SEL1L3",1430.99594,2714
"SELE",728.00039,1437
"SELENBP1",14928.50905777,28125
"SELENOF",8756.0079,NA
"SELENOH",5512.32517,NA
"SELENOI",1285.8284,NA
"SELENOK",2757.641,NA
"SELENOKP1",5.04067,NA
"SELENOKP2",0,NA
"SELENOKP3",0,NA
"SELENOM",2424.9492,NA
"SELENON",4893.59187,NA
"SELENOO",879,NA
"SELENOOLP",0,NA
"SELENOP",4628.690942,NA
"SELENOS",2928.00435,NA
"SELENOT",5422.1282,NA
"SELENOTP1",1.233,NA
"SELENOTP2",0,NA
"SELENOV",12.115784,NA
"SELENOW",14187.04491,NA
"SELENOWP1",0,NA
"SELK",NA,4926
"SELL",959.00007,1871
"SELM",NA,4509
"SELO",NA,1550
"SELP",358.9998,709
"SELPLG",2760,5261
"SELS",NA,5669
"SELT",NA,10689
"SELV",NA,20
"SEM1",6906.38366,NA
"SEM1P1",1.00747,NA
"SEMA3A",80,126
"SEMA3B",717.85059,1287
"SEMA3C",4991.06486,9528
"SEMA3D",138.07482,265
"SEMA3E",367.61571,622
"SEMA3F",7022.99494,13022
"SEMA3G",1570.00082,3055
"SEMA4A",2168.99856,4132
"SEMA4B",2369.8993398,4338
"SEMA4C",1949.7065,3770
"SEMA4D",1672.26565,2966
"SEMA4F",278.2118,403
"SEMA4G",368.2773,709
"SEMA5A",1539.23995,3062
"SEMA5B",343.94414,638
"SEMA6A",364.99968,637
"SEMA6B",693.4118,1195
