150 0.30000 41536.00000
150 0.30000 41804.00000
150 0.29000 41744.00000
150 0.27000 41972.00000
150 0.29000 41504.00000
150 0.30000 41772.00000
150 0.30000 41796.00000
150 0.28000 41752.00000
150 0.28000 41768.00000
150 0.30000 42248.00000
150 0.28000 41744.00000
150 0.28000 41760.00000
150 0.27000 41664.00000
150 0.31000 41792.00000
150 0.29000 41728.00000
150 0.29000 41832.00000
150 0.30000 41988.00000
150 0.29000 41932.00000
160 0.32000 42104.00000
160 0.32000 42260.00000
160 0.32000 42384.00000
160 0.32000 42608.00000
160 0.31000 41984.00000
160 0.31000 42532.00000
160 0.31000 42584.00000
160 0.31000 42624.00000
160 0.31000 42528.00000
160 0.31000 42748.00000
160 0.31000 42384.00000
160 0.31000 42196.00000
160 0.32000 42360.00000
160 0.30000 42544.00000
160 0.31000 42560.00000
160 0.31000 42056.00000
160 0.31000 42244.00000
160 0.31000 41992.00000
170 0.33000 43204.00000
170 0.34000 43164.00000
170 0.32000 42840.00000
170 0.32000 42868.00000
170 0.33000 42824.00000
170 0.32000 43180.00000
170 0.33000 42936.00000
170 0.33000 42888.00000
170 0.33000 42980.00000
170 0.33000 43020.00000
170 0.32000 43088.00000
170 0.33000 42644.00000
170 0.35000 43148.00000
170 0.32000 42884.00000
170 0.35000 42884.00000
170 0.33000 42824.00000
170 0.36000 42648.00000
170 0.37000 43076.00000
180 0.36000 43452.00000
180 0.32000 43704.00000
180 0.36000 43684.00000
180 0.34000 43468.00000
180 0.33000 43480.00000
180 0.34000 43488.00000
180 0.35000 43492.00000
180 0.35000 43472.00000
180 0.36000 43460.00000
180 0.34000 43828.00000
180 0.36000 43464.00000
180 0.33000 43232.00000
180 0.34000 43220.00000
180 0.35000 43700.00000
180 0.34000 43456.00000
180 0.35000 43992.00000
180 0.35000 43648.00000
180 0.34000 43260.00000
190 0.35000 44020.00000
190 0.39000 43776.00000
190 0.35000 44076.00000
190 0.34000 44216.00000
190 0.35000 44376.00000
190 0.37000 44116.00000
190 0.40000 44380.00000
190 0.36000 44244.00000
190 0.38000 44276.00000
190 0.36000 44324.00000
190 0.36000 43776.00000
190 0.36000 44100.00000
190 0.33000 43984.00000
190 0.35000 44480.00000
190 0.36000 44064.00000
190 0.37000 44064.00000
190 0.36000 44064.00000
190 0.36000 44576.00000
200 0.36000 44720.00000
200 0.37000 44892.00000
200 0.37000 44548.00000
200 0.37000 44972.00000
200 0.38000 44964.00000
200 0.38000 44368.00000
200 0.39000 45164.00000
200 0.36000 44732.00000
200 0.38000 44784.00000
200 0.38000 44808.00000
200 0.38000 44900.00000
200 0.38000 45128.00000
200 0.39000 45136.00000
200 0.38000 44628.00000
200 0.36000 44700.00000
200 0.37000 45188.00000
200 0.38000 44392.00000
200 0.37000 44624.00000
210 0.37000 45424.00000
210 0.39000 45992.00000
210 0.38000 45900.00000
210 0.38000 45724.00000
210 0.39000 45472.00000
210 0.39000 45524.00000
210 0.40000 45468.00000
210 0.39000 45528.00000
210 0.39000 45900.00000
210 0.39000 45444.00000
210 0.39000 45648.00000
210 0.39000 45428.00000
210 0.39000 45680.00000
210 0.38000 45344.00000
210 0.38000 45608.00000
210 0.39000 45488.00000
210 0.38000 45668.00000
210 0.39000 45464.00000
220 0.44000 46572.00000
220 0.40000 46068.00000
220 0.45000 46512.00000
220 0.38000 45988.00000
220 0.41000 46072.00000
220 0.40000 46056.00000
220 0.41000 46260.00000
220 0.40000 46600.00000
220 0.41000 46580.00000
220 0.40000 46872.00000
220 0.40000 46276.00000
220 0.41000 46376.00000
220 0.40000 46352.00000
220 0.40000 46032.00000
220 0.42000 46384.00000
220 0.40000 46400.00000
220 0.40000 46212.00000
220 0.42000 45832.00000
230 0.43000 47184.00000
230 0.42000 47132.00000
230 0.42000 46888.00000
230 0.42000 46564.00000
230 0.42000 47172.00000
230 0.42000 47284.00000
230 0.45000 47092.00000
230 0.40000 46736.00000
230 0.44000 47052.00000
230 0.43000 46824.00000
230 0.43000 46896.00000
230 0.41000 46920.00000
230 0.44000 47064.00000
230 0.41000 47048.00000
230 0.45000 46792.00000
230 0.41000 47320.00000
230 0.41000 47112.00000
230 0.42000 46732.00000
240 0.45000 48048.00000
240 0.43000 47752.00000
240 0.45000 48056.00000
240 0.45000 47748.00000
240 0.44000 48040.00000
240 0.44000 48168.00000
240 0.44000 47604.00000
240 0.47000 47772.00000
240 0.43000 48052.00000
240 0.47000 47840.00000
240 0.44000 48368.00000
240 0.43000 47760.00000
240 0.45000 47696.00000
240 0.44000 47760.00000
240 0.45000 48068.00000
240 0.45000 48044.00000
240 0.44000 47748.00000
240 0.44000 48216.00000
250 0.47000 48576.00000
250 0.46000 48568.00000
250 0.46000 48680.00000
250 0.45000 48576.00000
250 0.46000 48308.00000
250 0.46000 48344.00000
250 0.48000 48456.00000
250 0.46000 48856.00000
250 0.48000 48864.00000
250 0.44000 48324.00000
250 0.44000 48412.00000
250 0.47000 48852.00000
250 0.44000 48860.00000
250 0.44000 48660.00000
250 0.48000 48800.00000
250 0.46000 49244.00000
250 0.46000 49260.00000
250 0.47000 48804.00000
260 0.49000 49484.00000
260 0.49000 49988.00000
260 0.48000 50036.00000
260 0.48000 49920.00000
260 0.48000 49692.00000
260 0.48000 49636.00000
260 0.47000 49948.00000
260 0.48000 49568.00000
260 0.52000 49408.00000
260 0.48000 49904.00000
260 0.47000 49260.00000
260 0.52000 49640.00000
260 0.51000 50172.00000
260 0.48000 49680.00000
260 0.49000 49604.00000
260 0.49000 49940.00000
260 0.50000 49636.00000
260 0.49000 49552.00000
270 0.53000 50796.00000
270 0.50000 51068.00000
270 0.52000 51228.00000
270 0.50000 50844.00000
270 0.50000 50512.00000
270 0.51000 51384.00000
270 0.50000 50392.00000
270 0.50000 50864.00000
270 0.50000 50576.00000
270 0.49000 50624.00000
270 0.52000 50864.00000
270 0.52000 50904.00000
270 0.51000 51184.00000
270 0.50000 50896.00000
270 0.51000 51148.00000
270 0.51000 51256.00000
270 0.51000 50588.00000
270 0.51000 50588.00000
280 0.51000 51804.00000
280 0.53000 51344.00000
280 0.55000 51716.00000
280 0.55000 52016.00000
280 0.53000 51364.00000
280 0.52000 51608.00000
280 0.57000 51792.00000
280 0.54000 51488.00000
280 0.52000 51712.00000
280 0.54000 51416.00000
280 0.53000 52180.00000
280 0.55000 51640.00000
280 0.54000 51648.00000
280 0.53000 51884.00000
280 0.51000 51708.00000
280 0.53000 51472.00000
280 0.53000 51872.00000
280 0.54000 51464.00000
290 0.59000 52372.00000
290 0.56000 53092.00000
290 0.57000 52792.00000
290 0.57000 53048.00000
290 0.56000 52544.00000
290 0.56000 52792.00000
290 0.56000 53320.00000
290 0.56000 52988.00000
290 0.56000 52848.00000
290 0.56000 52716.00000
290 0.60000 53324.00000
290 0.58000 52840.00000
290 0.55000 52720.00000
290 0.60000 53260.00000
290 0.58000 53116.00000
290 0.59000 52436.00000
290 0.56000 53332.00000
290 0.58000 52752.00000
300 0.60000 54184.00000
300 0.57000 54440.00000
300 0.68000 54360.00000
300 0.62000 53524.00000
300 0.68000 54104.00000
300 0.61000 54396.00000
300 0.57000 54048.00000
300 0.60000 53924.00000
300 0.58000 53956.00000
300 0.60000 53836.00000
300 0.61000 54220.00000
300 0.61000 53816.00000
300 0.60000 54016.00000
300 0.60000 53792.00000
300 0.60000 54460.00000
300 0.60000 53880.00000
300 0.60000 53596.00000
300 0.60000 54732.00000
310 0.71000 55280.00000
310 0.64000 55196.00000
310 0.69000 55544.00000
310 0.62000 55472.00000
310 0.63000 55804.00000
310 0.61000 55808.00000
310 0.61000 55220.00000
310 0.63000 55280.00000
310 0.61000 55236.00000
310 0.63000 55100.00000
310 0.62000 55364.00000
310 0.62000 55028.00000
310 0.62000 54420.00000
310 0.61000 55128.00000
310 0.62000 55092.00000
310 0.63000 55504.00000
310 0.62000 54556.00000
310 0.62000 55756.00000
320 0.64000 56668.00000
320 0.63000 56696.00000
320 0.67000 56680.00000
320 0.66000 56456.00000
320 0.73000 56048.00000
320 0.73000 56932.00000
320 0.64000 56448.00000
320 0.66000 56696.00000
320 0.65000 56180.00000
320 0.65000 56736.00000
320 0.65000 56984.00000
320 0.65000 56412.00000
320 0.65000 56904.00000
320 0.67000 56168.00000
320 0.66000 56376.00000
320 0.66000 56464.00000
320 0.65000 55868.00000
320 0.65000 56492.00000
330 0.68000 58196.00000
330 0.69000 58652.00000
330 0.68000 58040.00000
330 0.66000 58016.00000
330 0.67000 57492.00000
330 0.68000 57740.00000
330 0.68000 57780.00000
330 0.69000 57336.00000
330 0.67000 57752.00000
330 0.65000 57544.00000
330 0.66000 57080.00000
330 0.70000 56824.00000
330 0.65000 57492.00000
330 0.66000 58084.00000
330 0.67000 57784.00000
330 0.67000 57676.00000
330 0.67000 56956.00000
330 0.67000 57596.00000
340 0.71000 59712.00000
340 0.67000 58996.00000
340 0.71000 58444.00000
340 0.71000 58128.00000
340 0.70000 58592.00000
340 0.70000 59160.00000
340 0.69000 59552.00000
340 0.70000 58364.00000
340 0.74000 58876.00000
340 0.69000 58188.00000
340 0.69000 59336.00000
340 0.74000 59488.00000
340 0.72000 58784.00000
340 0.72000 59264.00000
340 0.71000 58728.00000
340 0.71000 59116.00000
340 0.72000 60044.00000
340 0.71000 58908.00000
350 0.73000 60232.00000
350 0.72000 60644.00000
350 0.74000 60556.00000
350 0.73000 60472.00000
350 0.74000 60552.00000
350 0.73000 60264.00000
350 0.75000 60288.00000
350 0.74000 60440.00000
350 0.72000 60644.00000
350 0.74000 60596.00000
350 0.74000 60028.00000
350 0.73000 60024.00000
350 0.74000 60680.00000
350 0.73000 60492.00000
350 0.74000 60492.00000
350 0.74000 60676.00000
350 0.73000 60176.00000
350 0.73000 59732.00000
360 0.74000 62364.00000
360 0.79000 62256.00000
360 0.75000 61276.00000
360 0.78000 62044.00000
360 0.77000 63312.00000
360 0.77000 62160.00000
360 0.77000 61772.00000
360 0.78000 61820.00000
360 0.78000 62604.00000
360 0.75000 61332.00000
360 0.78000 61208.00000
360 0.75000 61284.00000
360 0.74000 62368.00000
360 0.80000 62036.00000
360 0.82000 62100.00000
360 0.76000 61472.00000
360 0.78000 61944.00000
360 0.78000 62192.00000
370 0.80000 64256.00000
370 0.78000 63580.00000
370 0.82000 62684.00000
370 0.78000 63936.00000
370 0.80000 62400.00000
370 0.80000 62940.00000
370 0.81000 63832.00000
370 0.77000 63800.00000
370 0.81000 63652.00000
370 0.80000 63712.00000
370 0.79000 63352.00000
370 0.79000 62496.00000
370 0.79000 62204.00000
370 0.80000 62920.00000
370 0.80000 63696.00000
370 0.80000 63220.00000
370 0.79000 62600.00000
370 0.79000 63160.00000
380 0.82000 64616.00000
380 0.81000 64408.00000
380 0.85000 64212.00000
380 0.83000 64628.00000
380 0.83000 64388.00000
380 0.83000 65792.00000
380 0.84000 65060.00000
380 0.84000 65512.00000
380 0.84000 64212.00000
380 0.83000 66304.00000
380 0.83000 64756.00000
380 0.83000 64512.00000
380 0.83000 65532.00000
380 0.81000 65248.00000
380 0.81000 64368.00000
380 0.83000 65576.00000
380 0.85000 65072.00000
380 0.87000 64796.00000
390 0.85000 66384.00000
390 0.88000 66608.00000
390 0.88000 66968.00000
390 0.86000 66284.00000
390 0.86000 66696.00000
390 0.85000 66692.00000
390 0.87000 65892.00000
390 0.87000 67248.00000
390 0.85000 66636.00000
390 0.87000 66776.00000
390 0.86000 66900.00000
390 0.86000 66456.00000
390 0.87000 66184.00000
390 0.87000 66692.00000
390 0.87000 66972.00000
390 0.87000 67992.00000
390 0.87000 66360.00000
390 0.85000 66768.00000
400 0.91000 67464.00000
400 0.86000 67532.00000
400 0.88000 67780.00000
400 0.90000 67224.00000
400 0.89000 68152.00000
400 0.89000 68944.00000
400 0.95000 68328.00000
400 0.91000 67708.00000
400 0.87000 68552.00000
400 0.92000 67092.00000
400 0.90000 68360.00000
400 0.95000 67340.00000
400 0.91000 67676.00000
400 0.90000 67788.00000
400 0.90000 67488.00000
400 0.91000 67224.00000
400 0.89000 67880.00000
400 0.90000 67116.00000
410 0.93000 71412.00000
410 0.96000 69368.00000
410 0.94000 70668.00000
410 0.96000 70660.00000
410 0.95000 70156.00000
410 0.94000 69760.00000
410 0.95000 70448.00000
410 0.95000 69028.00000
410 0.96000 69696.00000
410 0.94000 69708.00000
410 0.95000 69920.00000
410 0.94000 69252.00000
410 0.95000 70156.00000
410 0.95000 70096.00000
410 0.96000 69824.00000
410 0.95000 68736.00000
410 0.95000 69784.00000
410 0.94000 69188.00000
420 1.00000 71236.00000
420 0.95000 71080.00000
420 1.00000 70568.00000
420 0.99000 71168.00000
420 1.03000 72272.00000
420 0.99000 71120.00000
420 1.00000 72100.00000
420 1.02000 73012.00000
420 1.01000 70500.00000
420 0.98000 70860.00000
420 0.97000 70932.00000
420 0.98000 70720.00000
420 1.04000 70984.00000
420 0.98000 71776.00000
420 0.95000 71848.00000
420 0.98000 71520.00000
420 0.97000 72288.00000
420 1.05000 70996.00000
430 1.04000 72636.00000
430 1.03000 72156.00000
430 1.02000 72740.00000
430 1.03000 72204.00000
430 1.02000 73008.00000
430 1.02000 73084.00000
430 1.04000 73692.00000
430 1.02000 71600.00000
430 1.04000 72448.00000
430 1.03000 73332.00000
430 1.03000 74656.00000
430 1.03000 74236.00000
430 1.05000 72664.00000
430 1.06000 73052.00000
430 1.04000 72872.00000
430 1.05000 73860.00000
430 1.02000 72504.00000
430 1.02000 71800.00000
440 1.06000 74780.00000
440 1.05000 74744.00000
440 1.09000 74376.00000
440 1.03000 73200.00000
440 1.05000 74792.00000
440 1.09000 75088.00000
440 1.05000 74308.00000
440 1.03000 74032.00000
440 1.06000 75336.00000
440 1.07000 75048.00000
440 1.06000 73676.00000
440 1.05000 75140.00000
440 1.05000 74688.00000
440 1.06000 75084.00000
440 1.05000 73804.00000
440 1.06000 74220.00000
440 1.06000 74572.00000
440 1.05000 74808.00000
450 1.10000 77224.00000
450 1.08000 76216.00000
450 1.09000 76068.00000
450 1.08000 77216.00000
450 1.13000 75892.00000
450 1.12000 75208.00000
450 1.13000 75744.00000
450 1.13000 77780.00000
450 1.09000 76436.00000
450 1.09000 76340.00000
450 1.12000 75944.00000
450 1.11000 76428.00000
450 1.13000 76548.00000
450 1.05000 76900.00000
450 1.15000 77008.00000
450 1.09000 76788.00000
450 1.10000 77224.00000
450 1.07000 75680.00000
460 1.15000 78540.00000
460 1.11000 77288.00000
460 1.15000 78328.00000
460 1.15000 79044.00000
460 1.14000 77588.00000
460 1.14000 78340.00000
460 1.14000 78280.00000
460 1.15000 78112.00000
460 1.13000 78164.00000
460 1.14000 79124.00000
460 1.14000 78908.00000
460 1.13000 77480.00000
460 1.17000 79344.00000
460 1.16000 77344.00000
460 1.16000 79316.00000
460 1.13000 77284.00000
460 1.15000 79544.00000
460 1.16000 79300.00000
470 1.20000 79356.00000
470 1.20000 81232.00000
470 1.20000 82060.00000
470 1.19000 81064.00000
470 1.19000 79808.00000
470 1.20000 81548.00000
470 1.19000 80252.00000
470 1.14000 79672.00000
470 1.19000 80272.00000
470 1.18000 80800.00000
470 1.18000 78740.00000
470 1.18000 80972.00000
470 1.20000 79240.00000
470 1.21000 80372.00000
470 1.19000 78736.00000
470 1.18000 78920.00000
470 1.20000 80632.00000
470 1.20000 79204.00000
480 1.22000 82888.00000
480 1.23000 82636.00000
480 1.27000 83172.00000
480 1.27000 83676.00000
480 1.26000 82152.00000
480 1.27000 81928.00000
480 1.23000 81164.00000
480 1.27000 82744.00000
480 1.27000 81212.00000
480 1.22000 82464.00000
480 1.27000 81828.00000
480 1.22000 82188.00000
480 1.24000 82116.00000
480 1.26000 82984.00000
480 1.25000 82720.00000
480 1.24000 80584.00000
480 1.25000 82428.00000
480 1.24000 82732.00000
490 1.28000 83720.00000
490 1.28000 83764.00000
490 1.27000 83108.00000
490 1.26000 84984.00000
490 1.27000 84316.00000
490 1.24000 83496.00000
490 1.29000 83756.00000
490 1.29000 84808.00000
490 1.29000 84356.00000
490 1.27000 82860.00000
490 1.28000 84340.00000
490 1.27000 84648.00000
490 1.24000 83060.00000
490 1.23000 83564.00000
490 1.24000 84628.00000
490 1.32000 83032.00000
490 1.31000 85564.00000
490 1.24000 84200.00000
500 1.33000 85996.00000
500 1.32000 86212.00000
500 1.32000 85100.00000
500 1.31000 85912.00000
500 1.32000 86436.00000
500 1.31000 86512.00000
500 1.29000 87232.00000
500 1.30000 86696.00000
500 1.29000 85980.00000
500 1.32000 84544.00000
500 1.31000 85800.00000
500 1.31000 87232.00000
500 1.34000 85176.00000
500 1.33000 87512.00000
500 1.34000 86684.00000
500 1.31000 87240.00000
500 1.31000 87296.00000
500 1.29000 85704.00000
510 1.35000 87624.00000
510 1.42000 87556.00000
510 1.36000 89308.00000
510 1.35000 87220.00000
510 1.34000 87560.00000
510 1.35000 89332.00000
510 1.32000 89208.00000
510 1.35000 88408.00000
510 1.32000 89496.00000
510 1.39000 88064.00000
510 1.34000 87792.00000
510 1.40000 89624.00000
510 1.39000 86876.00000
510 1.40000 87720.00000
510 1.37000 88824.00000
510 1.37000 88332.00000
510 1.32000 86772.00000
510 1.38000 88608.00000
520 1.39000 89764.00000
520 1.44000 90916.00000
520 1.42000 91180.00000
520 1.44000 90876.00000
520 1.43000 90844.00000
520 1.36000 89736.00000
520 1.38000 91828.00000
520 1.41000 89568.00000
520 1.39000 91588.00000
520 1.39000 90740.00000
520 1.38000 91144.00000
520 1.40000 90108.00000
520 1.40000 89040.00000
520 1.41000 89212.00000
520 1.41000 89548.00000
520 1.39000 89568.00000
520 1.40000 91116.00000
520 1.40000 89276.00000
530 1.48000 92764.00000
530 1.47000 93328.00000
530 1.47000 92812.00000
530 1.46000 93576.00000
530 1.45000 92052.00000
530 1.47000 92744.00000
530 1.46000 92276.00000
530 1.44000 93288.00000
530 1.46000 92040.00000
530 1.46000 91260.00000
530 1.43000 94276.00000
530 1.42000 93516.00000
530 1.44000 93248.00000
530 1.46000 94324.00000
530 1.43000 93192.00000
530 1.44000 91392.00000
530 1.45000 89484.00000
530 1.43000 90688.00000
540 1.47000 94488.00000
540 1.55000 93904.00000
540 1.57000 94480.00000
540 1.54000 95432.00000
540 1.52000 95284.00000
540 1.50000 94756.00000
540 1.48000 96388.00000
540 1.53000 94200.00000
540 1.53000 96092.00000
540 1.53000 95216.00000
540 1.52000 94796.00000
540 1.52000 94680.00000
540 1.54000 94816.00000
540 1.53000 94360.00000
540 1.56000 95344.00000
540 1.51000 94344.00000
540 1.62000 95476.00000
540 1.62000 95848.00000
550 1.66000 96068.00000
550 1.53000 96960.00000
550 1.54000 99260.00000
550 1.62000 97688.00000
550 1.58000 96576.00000
550 1.56000 98344.00000
550 1.56000 97456.00000
550 1.59000 97428.00000
550 1.56000 96604.00000
550 1.55000 96108.00000
550 1.59000 99484.00000
550 1.58000 95656.00000
550 1.61000 96364.00000
550 1.61000 96844.00000
550 1.60000 95640.00000
550 1.55000 98908.00000
550 1.60000 97580.00000
550 1.66000 97088.00000
560 1.65000 101720.00000
560 1.60000 100392.00000
560 1.67000 98364.00000
560 1.63000 99488.00000
560 1.62000 97496.00000
560 1.63000 100100.00000
560 1.60000 99600.00000
560 1.63000 100220.00000
560 1.69000 99484.00000
560 1.64000 99072.00000
560 1.61000 99352.00000
560 1.62000 100096.00000
560 1.65000 100068.00000
560 1.61000 98236.00000
560 1.64000 99564.00000
560 1.63000 99388.00000
560 1.63000 99116.00000
560 1.64000 100952.00000
570 1.73000 101664.00000
570 1.69000 101228.00000
570 1.69000 99008.00000
570 1.67000 102308.00000
570 1.65000 102892.00000
570 1.72000 102100.00000
570 1.71000 104364.00000
570 1.66000 101220.00000
570 1.67000 100080.00000
570 1.66000 100264.00000
570 1.68000 101256.00000
570 1.68000 101884.00000
570 1.67000 103064.00000
570 1.66000 102500.00000
570 1.66000 102292.00000
570 1.67000 100952.00000
570 1.71000 100248.00000
570 1.66000 102508.00000
580 1.75000 102740.00000
580 1.70000 102184.00000
580 1.75000 102688.00000
580 1.72000 104240.00000
580 1.74000 102992.00000
580 1.72000 102440.00000
580 1.66000 104500.00000
580 1.82000 102728.00000
580 1.74000 104256.00000
580 1.84000 103684.00000
580 1.72000 103292.00000
580 1.67000 104472.00000
580 1.70000 103612.00000
580 1.73000 103188.00000
580 1.71000 101828.00000
580 1.70000 102572.00000
580 1.72000 103192.00000
580 1.72000 103388.00000
590 1.81000 104880.00000
590 1.72000 104984.00000
590 1.79000 106412.00000
590 1.77000 105288.00000
590 1.74000 107748.00000
590 1.78000 105104.00000
590 1.78000 106252.00000
590 1.72000 105800.00000
590 1.76000 107200.00000
590 1.77000 108004.00000
590 1.75000 106880.00000
590 1.76000 107748.00000
590 1.76000 104840.00000
590 1.78000 106308.00000
590 1.77000 105904.00000
590 1.76000 108568.00000
590 1.78000 105240.00000
590 1.78000 105536.00000
600 1.90000 107848.00000
600 1.78000 108836.00000
600 1.79000 109220.00000
600 1.82000 108788.00000
600 1.89000 107508.00000
600 1.80000 108236.00000
600 1.79000 112832.00000
600 1.84000 109008.00000
600 1.77000 108796.00000
600 1.82000 109528.00000
600 1.81000 108996.00000
600 1.82000 109004.00000
600 1.79000 107804.00000
600 1.87000 109508.00000
